userId,itemId,rating
A1F1A0QQP2XVH5,B00005LACE,5.0
A2MKG8P7L2PPPB,B00006HNRY,5.0
A30X4BLUOH44CI,B00006HNRY,5.0
A2MKG8P7L2PPPB,B00006HNRY,5.0
A3SPU6CO7733DV,B00006HNRY,5.0
A2VHNK9KG4FN9F,B00006HNRY,5.0
A30X4BLUOH44CI,B00006HNRY,5.0
A2T3LDIFKGES8R,B00006HNRY,5.0
A32EGC11L6HP40,B00006HNRY,5.0
A32EGC11L6HP40,B00006HNRY,5.0
A2923UGG72KRCY,B00007E7LO,5.0
A1248QW7I0WUDP,B00007E7LO,5.0
ACONL8D537A59,B00008RW9V,5.0
A3RN5W72C5CEFN,B00008RW9V,4.0
A1TZO47ULNU0KC,B00008RW9V,5.0
A16891I4E68KES,B00008RW9V,5.0
A217HERCQUYQYU,B00008RW9V,5.0
A2YGVT3IQVRLBU,B00008RW9V,5.0
ANBTTR2QT4C7,B00008RW9V,5.0
A3N345YKO56BO6,B00008RW9V,2.0
ANOI41S8Z4XS7,B00008RW9V,1.0
AI64B0PETFIZO,B00008RW9V,5.0
A3PNNCZRLMXJXA,B00008RW9V,5.0
A3LKHES6B721Q8,B00008RW9V,5.0
AOITH6V4PFYQJ,B00008RW9V,5.0
A1I4KXAC9WP3EF,B00008RW9V,5.0
A1A4Y89JVUJPLI,B00008RW9V,5.0
A7PL0B5XXP58R,B00008RW9V,5.0
AUDLAN1D4AD97,B00008RW9V,5.0
A39KA7AQMYVCPY,B00008RW9V,5.0
A3NWP4CG5S2PDE,B00008RW9V,5.0
A30R6GXTEWBHJ6,B00008RW9V,4.0
A1DXS4XEIW98ZR,B00008RW9V,3.0
A22QKNGN59XYZG,B00008RW9V,5.0
A1ZTR0FR5AW9B4,B00008RW9V,1.0
A2XXRN2ANQDBKO,B00008RW9V,5.0
AP37T7UPLQGWU,B00008RW9V,5.0
A3V2PI7YM6U7YI,B00008RW9V,5.0
A16JC1YESGEZJ0,B0000AX5XB,5.0
A2JJDQ3B7O6Z1Z,B0000AX5XB,4.0
ATIRDWCREPOPC,B0000AX5XB,5.0
A202TMVCRNZ56M,B0000AX5XB,5.0
A3ISZ8KLXYYI7P,B0000AX5XB,5.0
