userId,itemId,rating
A3M8R15QBXLD6J,B0000223UV,5.0
A1WMF76JPRG1PT,B0000223UV,5.0
A3HN5DKJQDB0VV,B0000223UV,5.0
ALZBHGIKDD55R,B0000223UV,5.0
A5IJSRZINII14,B0000223UV,3.0
A3G158QI50PQA3,B0000223UV,5.0
A23HEKC8OD90JA,B0000223UV,2.0
A10ZZC3W6LJPQK,B0000223UV,5.0
A1KG4BUAQG9FTK,B0000223UV,4.0
AFKIUSC5QOWGI,B0000223UV,5.0
A1W04P3U1HHQ5H,B0000223UV,5.0
A1LHHHRQ3PG0L1,B0000223UV,5.0
A1V049V253CKAI,B0000223UV,5.0
A3LTL4R7GFB2WA,B0000223UV,5.0
A3PNKVTKA1LS9K,B0000223UV,5.0
A2WD94JBL8N4Y9,B0000223UV,4.0
A11VFRBNF3R0FT,B0000223UV,5.0
A2T8WTJCX0XQ6M,B0000223UV,5.0
A13XSM0RPVNOP7,B0000223UV,5.0
A2VY8UTLXQ5TIQ,B0000223UV,4.0
A1JZFGZEZVWQPY,B0000223UV,5.0
A7QU4WBFIOXYT,B0000223UV,5.0
A2OW5HPRQ6JKUS,B0000223UV,5.0
A1QE9G1V0NK3EH,B0000223UV,5.0
AKN6V9Y0YH421,B0000223UV,3.0
A2X06FP2PQ6EK0,B0000223UV,1.0
A3OXHLG6DIBRW8,B0000223UV,4.0
A3OXHLG6DIBRW8,B0000223UV,4.0
A3OXHLG6DIBRW8,B0000223UV,4.0
A1ODOGXEYECQQ8,B0000223UV,4.0
A3JDYGP8T4145S,B00002N6FE,3.0
A2MEN74OQVUP2B,B00002N6FE,5.0
AI757Z7LWG3AS,B00002N6FE,4.0
AF5AJ5V9T6LTS,B00002N6FE,4.0
A2OV1CN9TXP6RD,B00002N6FE,4.0
AO5UF46SVX9RC,B00002N6FE,5.0
A3LKJ0Y9WPTD49,B00002N6FE,5.0
A15VLJ2ZKCHRB3,B00002N6FE,4.0
A2P1PB0V5U0V97,B00002N6FE,3.0
A2LXX47A0KMJVX,B00002ND4I,5.0
A3LRUEEC7SR3DR,B00002ND4I,5.0
A3LQWS6IHMHQJD,B00002ND4I,5.0
A2Q1JBAYZBPVEN,B00002ND4I,5.0
A2QCMM975FJWS7,B00002ND4I,5.0
AUQ4LB0IUPCIR,B00002ND4I,5.0
A21H9MTUM0D1OY,B00002ND4I,5.0
A3VCQVL3XXY8T0,B00002ND4I,5.0
A36XC1YV18PIGT,B00002ND4I,5.0
A17T6CJ1Q7UHDE,B00002ND4I,3.0
A3NX64C5IAPKUF,B00002ND4I,5.0
A21JS8VQ3QQK26,B00002ND4I,5.0
A1X5ND1XCYWNOA,B00002ND4I,5.0
A3DXWLHCHTB5OB,B00002ND4I,4.0
A20HKXJ6HOUJ91,B00002ND4I,5.0
A3AI0JDPXBOI97,B00002ND4I,5.0
A1FNPF8RU9JX2K,B00002ND4I,5.0
A2DMSXF12L9ODZ,B00002ND4I,5.0
A2JKE14W7D0G0N,B00002ND4I,4.0
A3E9QI5H6VHXFD,B00002ND4I,5.0
AEC90GPFKLAAW,B00002ND4I,5.0
A3SJQ6ASOQDW4B,B00002ND4I,4.0
A3RD18Z9JOETF5,B00004R9U1,5.0
A134WHSNYNWFZ,B00004R9U1,5.0
A28E34GB514UWA,B00004RHKU,5.0
A204K1OFE8OB9Y,B00004RHKU,3.0
A2MUL3LZVQUAMH,B00004RHKU,1.0
A3A0UW5TNMAJ6P,B00004RHKU,5.0
A1G31HU3GHDGYK,B00004RHKU,2.0
AZXMHCBHXWDCL,B00004RHKU,4.0
A3JGIXQPX65TGJ,B00004RHKU,5.0
A3W3ZN2ZB333GN,B00004RHKU,1.0
A1HV17UY6NMCKP,B00004RHKU,5.0
A1NUTYNSRRPXCU,B00004RHKU,5.0
A28XR93SVDJEUB,B00004RHKU,5.0
A1K9ZTXMHO4QFX,B00004RHAO,4.0
A2NK2POZB0ZZM,B00004RHAO,3.0
A1WY9N377PM44N,B00004RHAO,5.0
A2VW1QYZOELXS3,B00004RHAO,4.0
A1VDS6KO245214,B00004RHAO,5.0
A22VUYNXFE2CRY,B00004RHAO,5.0
AB1X6QC3WJTSG,B00004RHAO,5.0
A2U2IBF78PV9ZI,B00004RHAO,5.0
A1GJ3DGWK1F76A,B00004RHAO,5.0
