userId,itemId,rating
A3RDF3PT1CUYKM,1597750328,1.0
A7QWB0G58H9XJ,1597750328,3.0
A1ZS70JDVF4EDP,B00000K4CS,2.0
A2K4I7IMWGCG8R,B00004Z0C8,1.0
A2K8NUOWYX6UMP,B00004Z0C8,2.0
A7QWB0G58H9XJ,B00004Z0C8,3.0
A2YJ1K8M0KPHMF,B00004Z0C8,2.0
A3UO195ZCOA59U,B00004Z0C8,4.0
AXUJFOFQZNTN,B00004Z0C8,4.0
A14SVIOLT1RIO1,B0001LUH9M,1.0
A2Z60PVKWFO3SW,B00068M52W,5.0
A2K4I7IMWGCG8R,B0006ZSW0E,1.0
A320GPH4KAB92A,B000BS2V4Y,3.0
A2A7HB1D8X7LJA,B000BS2V4Y,1.0
A3FQN64RU3V4TZ,B000BS2V4Y,4.0
A9V3420IFFZ9E,B000BS2V4Y,1.0
A1N265AU36HHPB,B000BS2V4Y,5.0
A3LFZWTYVJ1FXI,B000BS2V4Y,2.0
AHS85540O5ZVV,B000BS2V4Y,5.0
A31RL370LTK0ZX,B000BS2V4Y,5.0
A38EGJ2ORIVDW4,B000BS2V44,4.0
A2OB8V9SE7VTA9,B000BS2V44,4.0
A1T69WTKDDU8VL,B000BS2V44,5.0
A3V3UIDW166HFK,B000BS2V44,5.0
AF1CC2C8YGLEC,B000BS2V44,5.0
A1TIV15EUON66M,B000BS2V44,3.0
A241XBT4L2CJJQ,B000BS2V44,1.0
A2BQRCN4SE2X8B,B000BS2V44,5.0
A3NG176OAAT0TT,B000BS2V44,5.0
A5JFBFG0JE0VG,B000BS2V44,5.0
A1AQU21VPSUEAZ,B000BS2V44,3.0
A263ANQB9E8BIP,B000BS2V44,1.0
AEQXGCBZGQ4KS,B000BS2V44,5.0
A1IC1KFUZJCC77,B000BS2V44,5.0
A161L8HS9PTQCV,B000BS2V44,4.0
A1LE88MJQXN4UU,B000BS2V44,1.0
AF5NYJZ2HRWIA,B000BS2V44,5.0
A31DPYEBXJHXMR,B000BS2V44,1.0
A3K174P2M430IO,B000BS2V44,5.0
A2IW2P4EKR3ILI,B000BS2V44,2.0
A3L76RW9MBYJ84,B000BS2V44,1.0
A82F83197HNMJ,B000BS2V44,4.0
A7LCQVVMKX241,B000BS2V44,4.0
AHZQLZZ17PPZ7,B000BS2V44,4.0
A1OHJWPPPVKJDP,B000BS2V44,1.0
A74OVNP0QJ9XL,B000BS2V44,5.0
AEECLLGEDEH1G,B000BS2V44,5.0
AAVA27DYR1Y3I,B000BS2V44,3.0
A28EPUCU19AS4Y,B000BS2V44,1.0
A1OTB52K3FA1KW,B000BS2V44,3.0
A33FOWWEDUWJYB,B000BS2V44,1.0
A1DOBBTA7226N6,B000BS2V44,1.0
A26U2MNLE6SI8D,B000BS2V44,1.0
A2SCSHVBL6K9N8,B000BS2V44,4.0
A2U6DP5WXQC4X,B000BS2V44,5.0
A38RE7UP8VSDHN,B000BS2V44,1.0
AF4AO2B7H8KYI,B000BS2V44,1.0
A3HQ9D8O4BFRO8,B000BS2V44,5.0
A3DXE1ZKT83USG,B000BS2V44,3.0
A3TO3CU8V7OVSV,B000BS2V44,5.0
AMK6BBTI1GBAA,B000BS2V44,5.0
A2LTQSZYBYQ3DX,B000BS2V44,5.0
A2W007QJJJFIGH,B000BS2V44,5.0
A316CS8EVF6VDE,B000BS2V44,5.0
A2CTQ1XH9II3IH,B000BS2V44,5.0
A38LTRBS4TX4HL,B000BS2V44,5.0
A1MJVG13KO9GNF,B000BS2V44,5.0
A3TNBMZ4FC6QXR,B000BS2V44,5.0
A6DDNYWZJK7C2,B000BS2V44,4.0
A1QHLM3HNUPIWO,B000BS2V44,1.0
A6W18IR58B1X,B000BS2V44,4.0
A18TCA0D4KHX8U,B000BS2V44,5.0
ACXI8Y7U1V8SY,B000BS2V44,2.0
A2NFVHNYI3UBY6,B000BS2V44,1.0
A4R0Z4VHXSV,B000BS2V44,5.0
A2QL8D5RSTW2V9,B000BS2V44,4.0
AYW25NKTEH8Y,B000BS2V44,4.0
A388PENAKTD9D0,B000BS2V44,4.0
A1GIL6LXWVP3CS,B000BS2V44,5.0
A1E3LQBUGW4J00,B000BS2V44,3.0
A35311K852QPS0,B000BS2V44,4.0
ADNH3HSXPSQZY,B000BS2V44,1.0
ARYLJPWE7BYR3,B000BS2V44,4.0
AZ2ZRI7IYO4O0,B000BS2V44,5.0
AHLVZ64EP4P4I,B000BS2V44,5.0
