userId,itemId,rating
AC61U16AJQ8X7,B0000224PU,5.0
A2MDF3SN9DQ0D8,B00002N64X,5.0
A3O5WE4RDC0VSC,B00002N64X,5.0
A1RALQC5KYXT1X,B00002N64X,5.0
A37U07SO3RTS5R,B00002N64X,5.0
A2AM71T1YE3C4S,B00002N64X,5.0
ATGLHCY1BZ0TO,B00002N64X,5.0
A2KJ7WR3TXYXUP,B00002N64X,4.0
A100OJ8LFVPMPT,B00002N64X,5.0
A3TM1LR0VOFY18,B00002N64X,5.0
A38APU19H4TM1K,B00002N64X,4.0
A281NPSIMI1C2R,B00002N674,5.0
A1DXHSUATI73IW,B00002N674,5.0
AD77ZSX3AFQAH,B00002N674,5.0
A2UK9DW3BZM2II,B00002N674,4.0
A1LPPD9JR3M9C0,B00002N674,5.0
A30E3VFBM3HRA6,B00002N674,3.0
A24DQKQYF8IXDR,B00002N674,5.0
A30F45WICMERWS,B00002N674,5.0
A16CJ128Q2UN62,B00002N674,5.0
AJLMH8EIZQPGG,B00002N674,5.0
A2XTR0MSQ0275D,B00002N674,5.0
A13SXBRTP9PD30,B00002N674,5.0
A2WVO0FDPXJW78,B00002N674,5.0
A388CP72VWJ4OC,B00002N674,4.0
A2NKO8BSARTXMM,B00002N674,5.0
A26YBZ8IXF5KBJ,B00002N674,5.0
A10RNCTB1IQ5JM,B00002N674,4.0
AV744854NVJXF,B00002N674,5.0
AJTSDS4MBLZQ6,B00002N674,4.0
A1KS1Y2TMVUTDP,B00002N674,5.0
AKYDGCKCY7H9F,B00002N674,1.0
A2VEFD38CJEVCI,B00002N674,5.0
AZKRT57FX2N33,B00002N674,5.0
A16QI8XW5VAV5P,B00002N674,5.0
A3OP1NKCMO99U2,B00002N674,5.0
A2TUKGDXU57XIY,B00002N674,4.0
A3JUYMLV2UVF61,B00002N674,4.0
A2NDHYOMMDJOHD,B00002N674,2.0
AQU6EJNDVCRYQ,B00002N674,5.0
A1UGCN7YJ0EP1S,B00002N674,5.0
A1D2Y64DPBSYHW,B00002N674,5.0
A3O9H625ICI1RT,B00002N68F,5.0
AXCSJH9540YBX,B00002N68F,4.0
ACE5C2AYQ0EVZ,B00002N674,5.0
A2PKWKDQJZEJCK,B00002N68F,5.0
A27SDGHADCSZVE,B00002N68F,5.0
A2RDLSG5LGD12E,B00002N674,5.0
A1CT2HKJX3VRM,B00002N674,5.0
A2RDLSG5LGD12E,B00002N674,5.0
AI1SZUCNZOACU,B00002N674,2.0
A3CDP06KWGKXXF,B00002N674,5.0
A32KLZ6X5V6932,B00002N68F,5.0
A7FZA5O1EQ2GV,B00002N674,4.0
A2A6ITU78093LW,B00002N68F,4.0
A2W535XJRBXC53,B00002N68F,5.0
A1CE1UIS2IFKUD,B00002N68F,5.0
AS7XMQ9BWATSJ,B00002N68F,5.0
A1SLTJMD0RU7RZ,B00002N66H,2.0
A1KBBLLII56N3A,B00002N66H,5.0
ATIQI980Y9GEI,B00002N66H,5.0
A8WCWLA9D8BJU,B00002N674,5.0
AVDSRQWIV112T,B00002N66H,1.0
A3SOFGKL4X1AB9,B00002N674,5.0
A2MXOQITH5P9XE,B00002N674,5.0
A22QYQG2GPIDXN,B00002N674,5.0
A65KXVQ7MAO2F,B00002N674,2.0
A16QKH496Q7TBU,B00002N674,4.0
A1188LXSJLEP1C,B00002N674,4.0
A2ZU9HBE3DSRUU,B00002N66H,5.0
A1TFH4A2GX4RU,B00002N66H,5.0
A2V8GI1QU38PAZ,B00002N674,5.0
A2JSYW3B4KPD7I,B00002N674,5.0
A2EREM0JFISC5O,B00002N674,5.0
A2MO8QZTNYYB98,B00002N674,5.0
A3V96XTZBFW4HO,B00002N66H,5.0
A1FIP8GRLZ6Q09,B00002N66H,5.0
A1I00HOSPW3ZN3,B00002N66H,5.0
A31M2EZG45AZAJ,B00002N66H,5.0
A1JZFGZEZVWQPY,B00002N674,4.0
A1JZFGZEZVWQPY,B00002N674,4.0
A1JZFGZEZVWQPY,B00002N674,4.0
AZV2U6GU5QA6C,B00002N674,4.0
A2GOL9QI8MXJT2,B00002N674,5.0
A35W3JQYP0M655,B00002N674,5.0
A2ZX3T7EKIVXVK,B00002N674,5.0
A1PSJTIQI7VG08,B00002N674,4.0
A33TOCVIE3EKIY,B00002N66H,5.0
A36B7TZNERS5IW,B00002N66H,5.0
A3EBZDT05P5RXZ,B00002N674,5.0
A3ND9IC5U0HHHV,B00002N674,2.0
A2ZD1LQFF6ECQJ,B00002N66H,5.0
AYMDZIOGLRS4Y,B00002N674,4.0
A3VI1203IH9AC0,B00002N674,4.0
ANDGDG9R34327,B00002N66H,5.0
A247BAPTPZDE5E,B00002N66H,5.0
A130TXFUMTSTRE,B00002N66H,5.0
A8WEXFRWX1ZHH,B00002N674,5.0
A2Q51JH1XP2696,B00002N66H,2.0
A1Z0BXWYKBSF3Q,B00002N66H,3.0
A3LXUFJTCARASY,B00002N66H,5.0
A276BKCK4ZE7EW,B00002N674,4.0
A1047P9FLHTDZJ,B00002N674,5.0
A1TS45JWJVOSSW,B00002N674,5.0
A1AIWRWQBFLCJ2,B00002N674,4.0
A2DPCDUUCZY8JB,B00002N66H,5.0
A1A4LFBIFIBHIA,B00002N66H,4.0
A19W12Y68ULVI9,B00002N66H,5.0
A2J2MUMWE3C7C7,B00002N66H,5.0
A3AO4LTI1USQ9X,B00002N66H,5.0
A15VFMU0WO8ED2,B00002N674,5.0
A20JON50YOUVWK,B00002N674,2.0
A2UO040HWOP0C2,B00002N674,5.0
A2QIATTRAGZVVB,B00002N674,5.0
A3T4AKQ7DG34PH,B00002N66H,5.0
A2BFZUQ2XV535H,B00002N66H,5.0
A3E6WYJRE9YPQ,B00002N66H,5.0
A3C8G0WOAF7N37,B00002N66H,5.0
A28DLIZ605U4QX,B00002N66H,5.0
A2MZGG7VIVX96M,B00002N66H,5.0
A24VQ1K0O3UU61,B00002N66H,5.0
A2CNZUBFWM361Q,B00002N674,5.0
A26I6H6YXWIAMG,B00002N66H,5.0
AYFHMDO2JJR1P,B00002N674,1.0
A6H3EHIYPXN4R,B00002N66H,4.0
A1YAR74JNLV6YT,B00002N66H,5.0
A2YPS1RKJMA55I,B00002N66H,5.0
A1JZFGZEZVWQPY,B00002N674,4.0
A21DM3O94MRZ9B,B00002N674,2.0
A2Z5W4JDUT2EBY,B00002N674,5.0
A1F9SZ7LS29HFN,B00002N66H,5.0
A3VMTRIW7A6U6S,B00002N66H,5.0
A2H8MM2NOY5204,B00002N66H,5.0
ACAQ5DGOWZDU9,B00002N66H,5.0
AVRCFPGYIBNPB,B00002N674,3.0
A3S9RNVYCM9SA3,B00002N66H,3.0
A2582KMXLK2P06,B00002N674,3.0
A3L59THVBRZ4O3,B00002N66H,5.0
A2X06FP2PQ6EK0,B00002N674,1.0
A2RWQ4D204NGWJ,B00002N66H,5.0
A2KN63UJUYXVN4,B00002N66H,5.0
A2TRDNMRQ3E461,B00002N66H,5.0
A3TJYI860BNLXM,B00002N66H,5.0
A11S4RGSNTHSTW,B00002N66H,1.0
A2HX3D3MPPASNS,B00002N66H,5.0
A36QDA4UTEWPX0,B00002N66H,5.0
AK703KEH2OGGU,B00002N66H,5.0
A21PA1X93PR5XD,B00002N66H,5.0
AZV26LP92E6WU,B00002N68C,5.0
A23824RXPHOIRL,B00002N66H,5.0
A1XGSMXS6SEL77,B00002N66H,5.0
AKX28TKESEG98,B00002N66H,5.0
A1WI7MWH4HWEP,B00002N68C,5.0
A1ZY9OZFM1O6QX,B00002N66H,4.0
A3IKVVPVF2YCGO,B00002N66H,5.0
A2UZDOJCVH1O8N,B00002N68C,5.0
A1AIZQDBMBNM4W,B00002N66H,4.0
A1K8YUJHRF27YT,B00002N66H,5.0
A1TTC7M9XYTSZK,B00002N68C,4.0
A3KKMR2NISUND4,B00002N68C,5.0
A3VGHF7VNFBMCQ,B00002N68C,5.0
A2NFXGT96W9LRP,B00002N66H,5.0
A3CPPW0HUC07YS,B00002N68C,5.0
A2RBIJJ98GLQ5X,B00002N66H,5.0
ACJWDKOEH1WEQ,B00002N68C,5.0
A2OGAPW4XSE74L,B00002N68C,5.0
A2GBXLTZ8N93CH,B00002N68C,5.0
A1PC1PA37I5L7G,B00002N68C,5.0
ABZZDI5W4UL2I,B00002N68C,5.0
A1IVAVV6VG0D1Q,B00002N68C,5.0
A1SGEPR8S5JJHQ,B00002N66H,5.0
A2MT78NZVGBQ5X,B00002N68C,3.0
A3UM41W5O2PQFB,B00002N66H,5.0
A15L9DHJNR702Y,B00002N68C,5.0
A1YAR74JNLV6YT,B00002N68C,5.0
AFECGAER92D8C,B00002N68C,3.0
A27N8W6EKZRN4D,B00002N66H,5.0
A2FZMD7RXRZX8P,B00002N66H,4.0
A1Q0UJR8QBE4CU,B00002N68C,5.0
AO46235NEQNO7,B00002N68C,5.0
A1IZEX9OBPUKCJ,B00002N68C,5.0
A3FG3NW487CM9Y,B00002N68C,4.0
A3DKHPTVLU528W,B00002N68C,5.0
A1HNG59LZC1XPG,B00002N68C,5.0
A37K3XCADHRUEQ,B00002N66H,5.0
A3FTLJ7NU8BKHY,B00002N68C,4.0
A30F45WICMERWS,B00002N68C,5.0
ABBGYM1LYCHG2,B00002N66H,5.0
A3H6NPXBNKJOD4,B00002N66H,5.0
A35EG1H7ZU1HF9,B00002N66H,5.0
