userId,itemId,rating
A2M13JN7YVG29U,0528960911,5.0
A2WNS7JU74GETW,0528960911,5.0
A2L0NZR1CSYSBP,079451524X,5.0
A15PTVG886TDDY,0976142503,5.0
AM7XY1D576WY3,0976142503,1.0
A3W13IO9HMT917,0976142503,2.0
AUFW0LEC5N4CS,0976142503,5.0
A1ODOGXEYECQQ8,0976142503,4.0
A2MG58QRZ29EUR,0991846222,4.0
AZZKYP9254H32,0991846222,5.0
A36P0TFBOORV76,0991846222,5.0
A3DL3JEPALF5CB,0991846222,5.0
A2NZVTLCYIZ6QD,0991846222,5.0
AZZKYP9254H32,0996234012,3.0
A2Q6GLQGHDHBSS,0996337407,2.0
A1O3XD02FVMUA1,0996337407,5.0
A8PVJXU67ME69,1223064417,5.0
A9PYGZE1XXGCH,1223064417,5.0
A29VWN36ZEJM5K,1223064417,5.0
A136DLJX4DI4PN,1223064417,5.0
A1VOSRGD4TV1KU,1223064417,5.0
A2J9BIMQB5HMWO,1223064417,5.0
AEXPLOZQ8HQD0,1223064417,5.0
A15LOC2GZEZR5X,1223064425,3.0
A37YHAES0WLLGY,1223064417,5.0
AUYXR6XWMS5LC,1223064425,5.0
A1KE5HHCCIK57P,1223064425,2.0
A23O8WTMV62QUO,1223064417,3.0
A31NQDQHJH5N7Y,1223064425,5.0
A1UBI0MQ7TZ5YA,1223064425,5.0
A1NRMLRE2QKZ08,1223064425,4.0
A1F41PH89SL6JB,1223064417,4.0
A3GGA7PR8P679I,1223064425,4.0
A3J8ZJAQLIO5G6,1223064425,5.0
AMB498Y1CKTXW,1223064417,3.0
A25L7C5LO12LVL,1223064417,5.0
A2GFDVKEJKYXR6,1223064425,4.0
A2W709EYNPW7LO,1223064425,2.0
A2Q799T63QD2VM,1223064425,5.0
AILKGRMLEMGXC,1223064425,5.0
AMLS1WFGG82HR,1223064417,5.0
A3W13IO9HMT917,1223064417,4.0
A1KGYM681FSQD9,1223064417,5.0
A3L6YY6CSDNIYS,1223064425,4.0
A1W7BLYXHXWUYU,1223064425,5.0
