userId,itemId,rating
A138ECK1FNYQOX,6050036071,4.0
A2G3TAUPAI5PC2,6050036071,2.0
A30EX4R3GLHIFZ,6050036071,4.0
A2CDMJQ7I44ZBL,6050036071,5.0
A3W5T8TCHZB8F,6050036071,5.0
A3VLU135Y2SVYJ,6050036071,5.0
A2Y1UOIQUDTCHU,6050036071,5.0
A20FCDYJBFBHW0,6050036071,5.0
A1ZVPEC9L7ASJI,6050036071,1.0
A91BVZEDZYEWW,6050036071,5.0
AW9TN9DNDROZK,9882106463,5.0
A3V8LHNY0UWI5H,9882106463,1.0
A2NMICZ97JQ8QO,9882106463,4.0
A3OWVA2CIISPVP,9882106463,4.0
A3NF8KDLBE9JXI,9882106463,5.0
A29S8MIBFU2CCT,B000006P0K,5.0
A1ITVHRZE96PW5,B000006P0K,5.0
A16EXYH55SAOJ9,B000006P0K,5.0
AGH22LH74Z4OE,B000006P0K,5.0
A3OU09O34BC73,B000006P0K,5.0
A1ZTHW8CSTPZQD,B000006P0K,3.0
AHL3ES7DCWZJC,B000006P0K,5.0
AGWLFXSGKU50L,B000006P0K,5.0
A1G5LJ8T1IGYC5,B000006P0K,5.0
A2JA5M9CF6NHMF,B000006P0K,5.0
A3NZRTU6GKUUE5,B000006RGQ,5.0
A26FS7Y81XIZUK,B000006RGQ,5.0
AFNCXMCX7VZWH,B000006RGQ,4.0
A1LBGXE29GG1IR,B000006RGQ,3.0
A11LS12ZU93SV6,B000006RGQ,2.0
A29S8MIBFU2CCT,B00000DMB6,5.0
A28HKN6QSD99DO,B00000DMB2,4.0
A2U5YWIHU9MCYR,B00000DMB2,5.0
A1Z0WCABRDMJ8A,B00000DMB2,5.0
A3ULPB81JD4OGA,B00000DMB6,1.0
A238IX6INYRVX4,B00000DMB6,4.0
A25S4PI8ECOWD8,B00000DMB2,5.0
A2HLYDJNDBMHU1,B00000DMB2,5.0
A2XIJG9EJFW1U7,B00000DMB6,5.0
A2CB3H2BK5JEH9,B00000DMB6,3.0
AX9OGYDSOZ48N,B00000DMB6,5.0
A1P1BMQ5W8NWMP,B00000DMB2,5.0
A19DGCM9OZ0168,B00000DMB2,5.0
A8NHN9UPML858,B00000DMB6,4.0
ANR76RUNH46O3,B00000DMB6,3.0
AQMWZIH22R6LE,B00000DMB6,3.0
A2OUKHGJ85XN4U,B00000DMB2,5.0
A1JAICBAZ3YHF1,B00000DMB2,5.0
A1D2ZN57YG2NMH,B00000DMB2,3.0
ANAYSRE3LX8GZ,B00000DMB2,5.0
