userId,itemId,rating
A22CO775VAB6NC,B00004ZB4I,5.0
AP1RZGWLS0P14,B00004ZB4I,3.0
AIZD08IEFVNIH,B00004ZB4I,5.0
A30KQ6MNQ964DD,B00004ZB4I,3.0
A33SX40W4IBRC3,B00004ZB4I,5.0
A1BDHQC62Q77HM,B00004ZB4I,4.0
AHYXOF77BB4Y7,B00004ZB4I,5.0
A2KML8U9LNY0Q9,B00004ZB4I,5.0
AM5LW697PGGXE,B00004ZB4I,5.0
A3JN1N61W72T8F,B00004ZB4I,5.0
A100WO06OQR8BQ,B00004ZB4I,5.0
A10V4TS7PVXTP5,B000084EEF,5.0
A3JTV61CGZK99M,B000084EEF,5.0
A7KN60UMG6547,B000084EEF,4.0
A3IQ12USN2WPB0,B000084EEF,5.0
AF7NA2LG8FPFO,B000084EEF,3.0
A9DFIJS9GOEFO,B000084EEF,5.0
A2PJLIHDMJ4OJG,B000084EEF,5.0
A3EED4PI36IVP6,B000084EEF,5.0
A1AGTQEKRYNL9E,B000084EEF,3.0
A3JYUMK5DRS0FS,B000084EEF,5.0
A2H5NM5JW2QJNM,B000084EEF,5.0
A10R7SV028XDWI,B000084EEF,5.0
A10QMV4IYO6EBX,B000084EEF,3.0
A6LFVO6S4MASM,B000084EEF,5.0
A2PI5852QSJ5MW,B000084EEF,5.0
AYQY1RKFXFF8A,B000084EEF,4.0
A32S91OJW59K9H,B000084EEF,5.0
A6NGEFIV9TPEK,B000084EEF,5.0
A18567T251NCNQ,B000084EEF,5.0
A30M98HWJ4JJK0,B000084EEF,5.0
A3KW75LIXJRZ5D,B000084EEF,5.0
A3O26N290U3VI0,B000084EEF,3.0
A2E450W0ZWFTNZ,B000084EEF,5.0
A1SP5Z8QYDMUEU,B000084EEF,5.0
A1SCPDZC4NN74N,B000084EEF,5.0
A1TCGAI0ABM1S0,B000084EEF,4.0
A3LWO279X0JW8X,B000084EEF,4.0
APV5YZZMRAJKT,B000084EEF,5.0
A20SHVEPWA8YUC,B000084EEF,5.0
A3E32OBVIC0Q24,B000084EEF,5.0
A12JFJH4U4V1C,B000084EEF,5.0
A1O4PLZ297NJO7,B000084EEF,5.0
A1EIHGPL79486P,B000084EEF,5.0
A3NHF7C2H9JLSJ,B000084EEF,2.0
A5BBGAG32PRBH,B000084EEF,5.0
A3GZPKWJBXGUQM,B000084EEF,5.0
A2GZT2AFT9T65H,B000084EEF,4.0
AEJ3XIXU1KX2N,B000084EEF,4.0
A13OGC0K65LLDT,B000084EEF,5.0
ABCB99BUZYT48,B000084EEF,4.0
A1ACUXHK8SP3BW,B000084EEF,5.0
A1BBGF2ZQLYX7F,B000084EEF,5.0
A2HQP76F0AE7XN,B000084EEF,4.0
A1CD6Y7LPF5Z8S,B000084EEF,5.0
