userId,itemId,rating
A3OYO7B6SS7QLH,B000P4B7C6,4.0
A38TYXTNN72TK8,B000P4B7C6,3.0
A3RSLZMFS6KK6E,B000P4B7C6,4.0
AKLZSMU0UQPIO,B000PIHG9U,4.0
A3DWW41NZ3B0WG,B0014KOB6Y,4.0
A2ABZPTKTW5PUF,B0014KOB6Y,5.0
A2LLT3RGCRGRRE,B0014KOB6Y,1.0
A1EMAEKRRCKLG4,B0014KOB6Y,3.0
A3KUK3V001CPN7,B0014KOB6Y,5.0
A12M5CPE0PJX53,B0014KOB6Y,1.0
A211JZ4VECQYAI,B0014KOB6Y,5.0
AEML9AZPGVOXJ,B0014KOB6Y,4.0
A1Y8WQZH0M88BD,B0014KOB6Y,5.0
A20XZABYR4MSMT,B0014KOB6Y,5.0
A31V79JZTFY0CS,B0014KOB6Y,3.0
A9CDI43DKATK5,B0014KOB6Y,5.0
A1X9M7B4OOHI3F,B0014KOB6Y,4.0
A2UOBPRIH6UBEM,B0014KOB6Y,5.0
A2JVDWKY6NNHXD,B0014KOB6Y,3.0
A13EN7VKTVYZ92,B0014KOB6Y,5.0
A16ZL840T0GHYF,B0014KOB6Y,5.0
A1MC7LX1QW4RFH,B0014KOB6Y,3.0
A3C5ZNHUS21WZV,B0014KOB6Y,5.0
A2SK5N2XCBIBT8,B0014KOB6Y,5.0
AYPT1GLFH8FKL,B0014KOB6Y,2.0
A3HUOUZSDMBJ4R,B0014KOB6Y,4.0
AN9HYLQ28ENDW,B0014KOB6Y,1.0
A3JZT3X6T6KUQM,B0014KOB6Y,5.0
A3KLN3FZKN3DTK,B0014KOB6Y,3.0
ASY8H8JXES5WL,B0014KOB6Y,5.0
AAWA95ARLMFCK,B0014KOB6Y,5.0
ADUIEYCC8O8IR,B0014KOB6Y,3.0
A2EI1RVZBYSPDI,B0014KOB6Y,4.0
AGQ39L4546L4L,B0014KOB6Y,3.0
APRP8UBWTQ15J,B0014KOB6Y,3.0
A19O53R0L0W4O7,B0014KOB6Y,5.0
A37U4HM0UG7FQ0,B0014KOB6Y,5.0
A3VZGFK2A4X5J2,B0014KOB6Y,5.0
A12O5SEIF162P8,B0014KOB6Y,5.0
A3RWO17RWJOEOQ,B0014KOB6Y,2.0
A2E7OT9UAE8CLO,B0014KOB6Y,4.0
A1WRHIG7NPK6S3,B0014KOB6Y,5.0
A1D48HTH7LG5IT,B0014KOB6Y,5.0
A2ZQKS01E6UN1K,B0014KOB6Y,5.0
AQEDSQS59EUNU,B0014KOB6Y,3.0
A29PBY10CGDKA0,B0014KOB6Y,3.0
A2DZ77I3RR84ZB,B0014KOB6Y,4.0
A1B8EJQU73YGL9,B0014KOB6Y,3.0
A4LA9P3ZFFU62,B0014KOB6Y,4.0
A2QR3XCXRQRLK5,B0014KOB6Y,1.0
A9EAD10HUVX60,B0014KOB6Y,3.0
A3CUIWH90IHIQ8,B0014KOB6Y,3.0
AQKUPJAFJ8LFP,B0014KOB6Y,5.0
A1X0IQC4M6EGBV,B0014KOB6Y,1.0
A3KVZNAIB0XRCP,B0014KOB6Y,3.0
A2RUPMTA3M355B,B0014KOB6Y,5.0
A1GQMP3XO2XW5C,B0014KOB6Y,5.0
A25I648J9MUWXY,B0014KOB6Y,5.0
A2NP20J7HLIDSS,B0014KOB6Y,5.0
A753118DH17Z8,B0014KOB6Y,4.0
A3ODGIO88ANSS2,B0014KOB6Y,5.0
A30YI5WQ7JBD0X,B0014KOB6Y,1.0
A1YQGRNWDZIB9E,B0014KOB6Y,4.0
A1Z9942E72BJYO,B0014KOB6Y,1.0
A2ZUS57J04QNKC,B0014KOB6Y,5.0
A2O9BYT4SRU8B7,B0014KOB6Y,5.0
A17FRSSHV1ENSW,B0014KOB6Y,3.0
A3R7NSKWYRHSW,B0014KOB6Y,5.0
A1X4TWTYMMEPFZ,B0014KOB6Y,1.0
A2BA33US27453I,B0014KOB6Y,5.0
A1Y0XT2JL4Q6CW,B0014KOB6Y,5.0
A39ANGL5T77E0B,B0014KOB6Y,1.0
A2BP5R3FRCC0Q7,B0014KOB6Y,2.0
A3QQOKTQAZWN6U,B0014KOB6Y,4.0
A3MXN8WL4SULK0,B0014KOB6Y,5.0
A2H2LJCQ5DJ5K3,B0014KOB6Y,1.0
AVBUESCUPMU58,B0014KOB6Y,5.0
A1JKHGHC1LH9WB,B0014KOB6Y,5.0
A3T4QRBD4K4KR0,B0014KOB6Y,2.0
AOG1TC0Q731XD,B0014KOB6Y,2.0
AGGAQLXPVGM5D,B0014KOB6Y,5.0
A2NB2E5DXE319Z,B0014KOB6Y,3.0
A1BPPZINVQ2CE6,B0014KOB6Y,5.0
A3V6Z4RCDGRC44,B0014KOB6Y,3.0
A3GVJ88EHS08RZ,B0014KOB6Y,4.0
A1UXFTUANBMZLC,B0014KOB6Y,3.0
A17E3NBADNTI3X,B0014KOB6Y,5.0
A33WFRICMYRPT6,B0014KOB6Y,4.0
A2VYSW6T63JF2W,B0014KOB6Y,4.0
ACPR68DR3A98S,B0014KOB6Y,5.0
A39LRLKACX89IP,B0014KOB6Y,4.0
A12O5SEIF162P8,B0014KOB6Y,4.0
A2KM50ZJ9M5WHJ,B0014KOB6Y,4.0
AY3XPKRAMKKY7,B0014KOB6Y,4.0
A226VGZWOEBPGL,B0014KOB6Y,4.0
A3OEIPLU13BEW2,B0014KOB6Y,5.0
A29IHMGN936IO1,B0014KOB6Y,5.0
A2CHQH95XQUY4E,B0014KOB6Y,5.0
A2IM9XHZGZDRBE,B0014KOB6Y,2.0
A1XBMB5GZTVOFQ,B0014KOB6Y,5.0
A3QK7N42BNRQIF,B0014KOB6Y,2.0
AMMJ3NSN0L87R,B0014KOB6Y,2.0
AFRB6VWRTTC55,B0014KOB6Y,5.0
A29N29FXKZ0UIA,B0014KOB6Y,5.0
AINITOEI7AN76,B0014KOB6Y,5.0
A1ZIBVYZSAU0N2,B0014KOB6Y,4.0
A23PDBIJFLXUI9,B0014KOB6Y,3.0
A1XQMFVTR8UC01,B0014KOB6Y,5.0
A2D5EFA2GG5R4K,B0014KOB6Y,5.0
A1TISHW9BSO0EZ,B0014KOB6Y,1.0
AKJBDNAOVBBFF,B0014KOB6Y,1.0
A2HO9YBMILT9IL,B0014KOB6Y,5.0
A2X3L1W8WUB70O,B0014KOB6Y,2.0
AZL9FXO5KJFGH,B0014KOB6Y,5.0
A2RM9J64UEH6I6,B0014KOB6Y,5.0
A1NF13OPBTS258,B0014KOB6Y,5.0
A31CV7F9YEV5B0,B0014KOB6Y,5.0
A2KARZG5Q5O8KS,B0014KOB6Y,5.0
A183T09LGLNB0F,B0014KOB6Y,4.0
A33XMCG1UFDSY2,B0014KOB6Y,1.0
A1NA7T75JQ6QBW,B0014KOB6Y,1.0
AH222ZE7KMRK4,B0014KOB6Y,4.0
A2BH49SI2C8C4O,B0014KOB6Y,5.0
A7QEXOF5H6DIC,B0014KOB6Y,4.0
A3QL2ANFW6XOT8,B0014KOB6Y,3.0
A14L2ZE0RG8ACG,B0014KOB6Y,5.0
A1QYBBB2AAG4ZK,B0014KOB6Y,5.0
AAQND06SZCW6C,B0014KOB6Y,5.0
A20T82AVYJC1AV,B0014KOB6Y,5.0
A2OTSI6BXB4CT3,B0014KOB6Y,2.0
A2TVARJYQJD6HA,B0014KOB6Y,5.0
A2SSH48UH21958,B0014KOB6Y,4.0
A2MYM0XC5JNHBS,B0014KOB6Y,4.0
A17L294UBSW99P,B0014KOB6Y,5.0
A682VFW0J8S4B,B0014KOB6Y,5.0
A2QTYCF5AGCJID,B0014KOB6Y,5.0
A327YXAKI1Z2A9,B0014KOB6Y,5.0
A1UC84DUV9TCS3,B0014KOB6Y,5.0
A1RBEJ5UQ1RWAW,B0014KOB6Y,3.0
A3UJX8WFYMOSU9,B0014KOB6Y,4.0
A1GXFFCRYVWYJO,B0014KOB6Y,5.0
AU6H40KKFMTO8,B0014KOB6Y,1.0
A3GFQHHVMEAIO,B0014KOB6Y,5.0
ANHDROBY6JL0T,B0014KOB6Y,5.0
A2MUL3LZVQUAMH,B0014KOB6Y,1.0
A2R5VVCN9M9VOZ,B0014KOB6Y,5.0
A6KV1OP6VM13C,B0014KOB6Y,5.0
A3GOFHR18MO3W1,B0014KOB6Y,4.0
A3IYRWPBL225KC,B0014KOB6Y,4.0
A1YD82DAT3SDVN,B0014KOB6Y,5.0
A35910W8I8LT12,B0014KOB6Y,5.0
A1YDTDW310M6TZ,B0014KOB6Y,2.0
A3TEOZQGP3HJGU,B0014KOB6Y,4.0
A2VC7EUDLR9I40,B0014KOB6Y,5.0
A1NNSDU1DUZRJ7,B0014KOB6Y,4.0
A1E1T5TU0OVMKK,B0014KOB6Y,5.0
A2WQA5YPH8P4SB,B0014KOB6Y,5.0
A6K0AEJ6HKBJM,B0014KOB6Y,2.0
A31BD4RXCON7QO,B0014KOB6Y,5.0
AMS2CPERWN7JV,B0014KOB6Y,4.0
A1P0JSFW184ZXJ,B0014KOB6Y,5.0
A1F7YU6O5RU432,B0014KOB6Y,5.0
A2SZLNSI5KOQJT,B0014KOB6Y,5.0
A2IT7S59GSASN7,B0014KOB6Y,5.0
A34UVV757IKPVB,B0014KOB6Y,2.0
AQB4DH57MSZSC,B0014KOB6Y,4.0
A2W9I628I6SE1U,B0014KOB6Y,4.0
AEUBUX9PDG0M8,B0014KOB6Y,5.0
A3DWW41NZ3B0WG,B0014KOB6Y,4.0
A2ABZPTKTW5PUF,B0014KOB6Y,5.0
A2LLT3RGCRGRRE,B0014KOB6Y,1.0
A1EMAEKRRCKLG4,B0014KOB6Y,3.0
A3KUK3V001CPN7,B0014KOB6Y,5.0
A12M5CPE0PJX53,B0014KOB6Y,1.0
A211JZ4VECQYAI,B0014KOB6Y,5.0
AEML9AZPGVOXJ,B0014KOB6Y,4.0
A1Y8WQZH0M88BD,B0014KOB6Y,5.0
A20XZABYR4MSMT,B0014KOB6Y,5.0
