userId,itemId,rating
2,51,5.0
2,52,5.0
2,53,5.0
2,54,4.0
2,55,4.0
2,56,4.0
2,57,4.0
2,58,3.0
2,59,3.0
2,60,3.0
2,61,3.0
2,62,3.0
2,63,3.0
2,64,3.0
2,65,3.0
2,66,3.0
2,67,3.0
2,68,2.0
2,69,2.0
2,70,2.0
2,71,2.0
2,72,2.0
2,73,2.0
2,75,2.0
2,76,2.0
2,77,2.0
2,78,2.0
2,80,2.0
2,81,2.0
2,82,2.0
2,84,1.0
2,85,1.0
2,86,1.0
2,88,1.0
2,89,1.0
2,90,1.0
2,91,1.0
2,93,1.0
2,94,1.0
2,95,1.0
2,96,1.0
2,97,1.0
2,98,1.0
2,99,1.0
2,100,1.0
3,101,5.0
3,103,3.0
3,107,2.0
3,113,2.0
3,120,1.0
3,121,1.0
3,126,1.0
3,132,1.0
3,137,1.0
3,138,1.0
3,141,1.0
3,148,1.0
4,51,1.0
4,53,3.0
4,64,2.0
4,65,2.0
4,70,2.0
4,72,5.0
4,77,2.0
4,151,4.0
4,152,3.0
4,153,3.0
4,154,3.0
4,155,3.0
4,156,3.0
4,157,3.0
4,159,3.0
4,161,2.0
4,162,2.0
4,163,2.0
4,165,2.0
4,166,2.0
4,167,2.0
4,170,2.0
4,171,2.0
4,172,2.0
4,173,2.0
4,174,1.0
4,175,1.0
4,176,1.0
4,178,1.0
4,179,1.0
4,180,1.0
4,181,1.0
4,182,1.0
4,183,1.0
4,184,1.0
4,185,1.0
4,186,1.0
4,187,1.0
4,188,1.0
4,189,1.0
4,190,1.0
4,191,1.0
4,192,1.0
4,193,1.0
5,53,2.0
5,154,5.0
5,173,2.0
5,182,2.0
5,190,5.0
5,194,5.0
5,195,4.0
5,196,4.0
5,197,4.0
5,198,4.0
5,199,3.0
5,200,3.0
5,201,3.0
5,202,3.0
5,203,3.0
5,204,3.0
5,205,3.0
5,206,3.0
5,207,3.0
5,208,3.0
5,209,3.0
5,210,2.0
5,211,2.0
5,212,2.0
5,213,2.0
5,214,2.0
5,215,2.0
5,216,2.0
5,217,2.0
5,218,2.0
5,219,2.0
5,220,2.0
5,221,2.0
5,222,2.0
5,223,2.0
5,224,1.0
5,225,1.0
5,226,1.0
5,227,1.0
5,228,1.0
5,229,1.0
5,230,1.0
5,231,1.0
5,232,1.0
5,233,1.0
5,234,1.0
5,235,1.0
5,236,1.0
5,237,1.0
5,238,1.0
6,77,2.0
6,239,5.0
6,240,5.0
6,241,5.0
6,245,4.0
6,246,4.0
6,247,4.0
6,248,3.0
6,249,3.0
6,250,3.0
6,251,3.0
6,252,3.0
6,253,3.0
6,256,2.0
6,257,2.0
6,258,2.0
6,259,2.0
6,260,2.0
6,261,2.0
6,262,2.0
6,263,2.0
6,265,2.0
6,266,2.0
6,267,2.0
6,268,2.0
6,269,2.0
6,270,2.0
6,271,1.0
6,272,1.0
6,273,1.0
6,275,1.0
6,276,1.0
6,278,1.0
6,279,1.0
6,282,1.0
6,283,1.0
6,284,1.0
6,285,1.0
6,286,1.0
6,287,1.0
7,55,3.0
7,67,2.0
