userId,itemId,rating
U91836,N6072,1
U91836,N23979,1
U91836,N56514,1
U91836,N13912,1
U91836,N47020,1
U91836,N25785,1
U19739,N32320,1
U19739,N22007,1
U19739,N62703,1
U19739,N47020,1
U53231,N11917,1
U53231,N24889,1
U53231,N39498,1
U53231,N45535,1
U89744,N41777,1
U89744,N2533,1
U89744,N12215,1
U89744,N25885,1
U89744,N8629,1
U10045,N37481,1
U10045,N62396,1
U10045,N45824,1
U10045,N51180,1
U10045,N63306,1
U10045,N35685,1
U92486,N57737,1
U92486,N21628,1
U92486,N50343,1
U92486,N35554,1
U92486,N58601,1
U29155,N4830,1
U29155,N47175,1
U29155,N48076,1
U29155,N61249,1
U29155,N50372,1
U29155,N37586,1
U29155,N36387,1
U17841,N5978,1
U17841,N61186,1
U17841,N17681,1
U38627,N36530,1
U47654,N39041,1
U47654,N20792,1
U47654,N4526,1
U47654,N37651,1
U70879,N47954,1
U70879,N51180,1
U70879,N54826,1
U70879,N57109,1
U70879,N35,1
U70879,N39084,1
U70879,N15587,1
U70879,N41797,1
U70879,N17542,1
U70879,N45199,1
U70879,N36530,1
U70879,N34865,1
U80798,N25740,1
U80798,N24889,1
U80798,N47525,1
U80798,N56514,1
U80798,N53880,1
U80798,N47020,1
U80798,N57812,1
U80798,N29326,1
U80798,N47173,1
U80798,N35671,1
U19722,N47525,1
U19722,N20792,1
U19722,N5978,1
U9306,N7714,1
U9306,N64185,1
U9306,N61249,1
U9306,N48076,1
U9306,N61535,1
U9306,N4526,1
U9306,N36530,1
U12328,N40517,1
U12328,N47954,1
U12328,N53074,1
U85394,N20997,1
U85394,N44237,1
U85394,N55148,1
U85394,N41997,1
U85394,N34649,1
U85394,N14452,1
U49572,N5187,1
U49572,N64185,1
U49572,N62290,1
U49572,N11480,1
U49572,N10836,1
U49572,N54842,1
U49572,N61249,1
U49572,N4526,1
U49572,N30802,1
U49572,N16790,1
U27024,N60844,1
U27024,N32098,1
U27024,N39634,1
U27024,N47954,1
U27024,N44796,1
U27024,N23718,1
U27024,N36530,1
U27024,N16160,1
U27024,N10867,1
U78954,N48098,1
U78954,N36530,1
U40466,N48582,1
U40466,N57737,1
U40466,N40517,1
U40466,N51840,1
U40466,N47020,1
U40466,N54842,1
U40466,N17303,1
U1700,N46846,1
U1700,N25785,1
U53159,N61869,1
U38865,N46987,1
U38865,N53074,1
U38865,N35560,1
U38865,N15587,1
U38865,N54842,1
U78765,N25814,1
U78765,N4717,1
U78765,N4917,1
U700,N39556,1
U700,N23571,1
U700,N46039,1
U700,N39498,1
U700,N42781,1
U2579,N14452,1
U2579,N36530,1
U2579,N38256,1
U2579,N54730,1
U45798,N12859,1
U61875,N80,1
U61875,N54024,1
U61875,N817,1
U39029,N20290,1
U39029,N24889,1
U39029,N57737,1
U39029,N61196,1
U39029,N62703,1
U39029,N60671,1
U39029,N7849,1
U39029,N5886,1
U39029,N25739,1
U50562,N23571,1
U54128,N23979,1
U54128,N51057,1
U54128,N13233,1
U54128,N50538,1
U54128,N32098,1
U54128,N23136,1
U54128,N15444,1
U54128,N4355,1
U54128,N26398,1
U54128,N56514,1
U54128,N12859,1
U54128,N14580,1
U54128,N10749,1
U54128,N13569,1
U54128,N7780,1
U54128,N47020,1
U54128,N34152,1
U54128,N35671,1
U37844,N47020,1
U39868,N60844,1
U39868,N30303,1
U39868,N37942,1
U39868,N5104,1
U23485,N33304,1
U23485,N15797,1
U61371,N47525,1
U63808,N15695,1
U63808,N19678,1
U15363,N12215,1
U15363,N4526,1
U67565,N56514,1
U67565,N63688,1
U22930,N41997,1
U22930,N53580,1
U22930,N56514,1
U22930,N42025,1
U22930,N54842,1
U22930,N61249,1
U22930,N10559,1
U22930,N6506,1
U22930,N47020,1
U22930,N42781,1
U22930,N25762,1
U22930,N35671,1
U22930,N60291,1
U47892,N23571,1
U47892,N16874,1
U47892,N54842,1
U47892,N38701,1
U47892,N28981,1
U47892,N30168,1
U47892,N42528,1
U47892,N10559,1
U47892,N34553,1
U47892,N45535,1
U47892,N38256,1
U47892,N46818,1
U47892,N15797,1
U47892,N51983,1
U92093,N41997,1
U92093,N5978,1
U92093,N11851,1
U92093,N17542,1
U92093,N51983,1
U27804,N38701,1
U27804,N61898,1
U52914,N19495,1
U12957,N41308,1
U12957,N5978,1
U12957,N41797,1
U12957,N27526,1
U12957,N57908,1
